pubmed_id	target_gene_species	Gene	genBank_access	miRNA_species	miRNA
18362358	Homo sapiens	CCDC76	NM_019083	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	NPAL2	NM_024759	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	C4orf27	NM_017867	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	C2orf43	NM_021925	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CCDC111	NM_152683	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	GOLGA5	NM_005113	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	GOLPH3L	NM_018178	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	GTF2H1	NM_005316	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	HACE1	NM_020771	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	HDHD2	NM_032124	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	HERC6	NM_017912	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	C17orf80	NM_017941	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	HRSP12	NM_005836	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	HSDL2	NM_032303	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	HSPA1A	NM_005345	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	JUN	NM_002228	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	PWWP2A	NM_052927	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	FAM122C	NM_138819	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	LOC339804	XM_291016	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	FAM69A	NM_001006605	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	MSH2	NM_000251	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	NT5DC1	NM_152729	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	OMA1	NM_145243	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	OSGEPL1	NM_022353	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	PDCD6IP	NM_013374	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	PHKB	NM_001031835	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	PMS1	NM_001128144	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	PNN	NM_002687	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	PRIM1	NM_000946	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	RAD51C	NM_058216	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	RHOT1	NM_018307	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	RNASEL	NM_021133	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	SLC35A1	NM_006416	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	SLC35B3	NM_015948	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	TIA1	NM_022173	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	HSP90B1	NM_003299	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	UGDH	NM_003359	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	UGP2	NM_006759	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	VPS45	NM_007259	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	WIPF1	NM_003387	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	ZNF559	NM_032497	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CRHBP	NM_001882	Homo sapiens	hsa-miR-16
18362358	Homo sapiens	CSHL1	NM_022581	Homo sapiens	hsa-miR-16
18701644	Homo sapiens	CDK6	NM_001145306	Homo sapiens	hsa-miR-16
18701644	Homo sapiens	CCNE1	NM_057182	Homo sapiens	hsa-miR-16
18701644	Homo sapiens	CCND3	NM_001136126	Homo sapiens	hsa-miR-16
18701644	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-16
18701644	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-16
19250063	Homo sapiens	HMGA1	NM_145905	Homo sapiens	hsa-miR-16
19250063	Homo sapiens	CAPRIN1	NM_203364	Homo sapiens	hsa-miR-16
19250063	Homo sapiens	CCNE1	NM_001031358	Homo sapiens	hsa-miR-16
19250063	Homo sapiens	CCNE1	NM_001031358	Homo sapiens	hsa-miR-16
19269153	Homo sapiens	BCL2	NM_000657	Homo sapiens	hsa-miR-16
19944013	Homo sapiens	CCNE1	NM_001238	Homo sapiens	hsa-miR-16
19944013	Homo sapiens	CCNE1	NM_001238	Homo sapiens	hsa-miR-16
20154725	Homo sapiens	RECK	NM_021111	Homo sapiens	hsa-miR-16
19903841	Homo sapiens	BMI1	NM_005180	Homo sapiens	hsa-miR-16
19903841	Homo sapiens	BMI1	NM_005180	Homo sapiens	hsa-miR-16
20154725	Homo sapiens	RECK	NM_021111	Homo sapiens	hsa-miR-16
21885851	Homo sapiens	VEGFR2	NM_002253	Homo sapiens	hsa-miR-16
21885851	Homo sapiens	FGFR1	NM_001174066	Homo sapiens	hsa-miR-16
21885851	Homo sapiens	FGFR1	NM_001174066	Homo sapiens	hsa-miR-16
21885851	Homo sapiens	VEGF	NM_001171630	Homo sapiens	hsa-miR-16
18483394	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-16-1
18700987	Homo sapiens	PRKD2	NM_016457	Homo sapiens	hsa-miR-17
18700987	Homo sapiens	PRKD1	NM_002742	Homo sapiens	hsa-miR-17
18700987	Homo sapiens	RBL1	NM_183404	Homo sapiens	hsa-miR-17
18700987	Homo sapiens	TSG101	NM_006292	Homo sapiens	hsa-miR-17
18700987	Homo sapiens	GAB1	NM_207123	Homo sapiens	hsa-miR-17
18700987	Homo sapiens	MAPK9	NM_139070	Homo sapiens	hsa-miR-17
18700987	Homo sapiens	NCOA3	NM_181659	Homo sapiens	hsa-miR-17
18700987	Homo sapiens	BCL2L11	NM_207002	Homo sapiens	hsa-miR-17
16940181	Homo sapiens	NCOA3	NM_181659	Homo sapiens	hsa-miR-17
16940181	Homo sapiens	NCOA3	NM_181659	Homo sapiens	hsa-miR-17
18320040	Homo sapiens	VEGFA	NM_003376	Homo sapiens	hsa-miR-17
17589498	Homo sapiens	RUNX1	NM_001754	Homo sapiens	hsa-miR-17
18695042	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-17
20406904	Homo sapiens	IL-8	NM_000584	Homo sapiens	hsa-miR-17
20299512	Homo sapiens	JAK1	NM_002227	Homo sapiens	hsa-miR-17
20299512	Homo sapiens	CDKN1A	NM_078467	Homo sapiens	hsa-miR-17
20299512	Homo sapiens	EDG1	NM_001400	Homo sapiens	hsa-miR-17
20299512	Homo sapiens	BIM	NM_138621	Homo sapiens	hsa-miR-17
19771525	Homo sapiens	VIM	NM_003380	Homo sapiens	hsa-miR-17
19666108	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-17
19666108	Homo sapiens	MEF2D	NM_005920	Homo sapiens	hsa-miR-17
19666108	Homo sapiens	MAP3K12	NM_006301	Homo sapiens	hsa-miR-17
19823025	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-17
19390056	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-17
19390056	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-17
20299512	Homo sapiens	p21	NM_078467	Homo sapiens	hsa-miR-17
18941111	Homo sapiens	CDKN1A	NM_078467	Homo sapiens	hsa-miR-17-19b-1
18941111	Homo sapiens	TP53INP1	NM_001135733	Homo sapiens	hsa-miR-17-19b-1
20406904	Homo sapiens	IL-8	NM_000584	Homo sapiens	hsa-miR-17-5p
18644370	Homo sapiens	PTPRO	NM_030671	Homo sapiens	hsa-miR-17-92
18632605	Homo sapiens	HIF1A	NM_181054	Homo sapiens	hsa-miR-17-92
20724452	Homo sapiens	HSF2	NM_004506	Homo sapiens	hsa-mir-18
18728182	Homo sapiens	TAF6L	NM_006473	Homo sapiens	hsa-miR-181a
16489342	Homo sapiens	HOXA11	NM_005523	Homo sapiens	hsa-miR-181a
19273599	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-181a
20204284	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-181a
19692702	Homo sapiens	PLAG1	NM_002655	Homo sapiens	hsa-miR-181a
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-181a
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-181a
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-181a
19585654	Homo sapiens	CDX2	NM_001265	Homo sapiens	hsa-miR-181a
19585654	Homo sapiens	GATA6	NM_005257	Homo sapiens	hsa-miR-181a
19585654	Homo sapiens	NLK	NM_016231	Homo sapiens	hsa-miR-181a
18728182	Homo sapiens	TAF6L	NM_006473	Homo sapiens	hsa-miR-181b
17178851	Homo sapiens	TCL1A	NM_021966	Homo sapiens	hsa-miR-181b
18184693	Homo sapiens	VSNL1	NM_003385	Homo sapiens	hsa-miR-181b
18184693	Homo sapiens	GRIA2	NM_001083620	Homo sapiens	hsa-miR-181b
19692702	Homo sapiens	PLAG1	NM_002655	Homo sapiens	hsa-miR-181b
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-181b
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-181b
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-181b
19585654	Homo sapiens	CDX2	NM_001265	Homo sapiens	hsa-miR-181b
19585654	Homo sapiens	GATA6	NM_005257	Homo sapiens	hsa-miR-181b
19585654	Homo sapiens	NLK	NM_016231	Homo sapiens	hsa-miR-181b
22009755	Homo sapiens	TIMP3	NM_000362	Homo sapiens	hsa-miR-181b
22009755	Homo sapiens	TIMP3	NM_000362	Homo sapiens	hsa-miR-181b
20080834	Homo sapiens	NOTCH4	NM_004557	Homo sapiens	hsa-miR-181c
20080834	Homo sapiens	KRAS	NM_033360	Homo sapiens	hsa-miR-181c
19585654	Homo sapiens	CDX2	NM_001265	Homo sapiens	hsa-miR-181c
19585654	Homo sapiens	GATA6	NM_005257	Homo sapiens	hsa-miR-181c
19585654	Homo sapiens	NLK	NM_016231	Homo sapiens	hsa-miR-181c
19585654	Homo sapiens	NLK	NM_016231	Homo sapiens	hsa-miR-181d
19585654	Homo sapiens	CDX2	NM_001265	Homo sapiens	hsa-miR-181d
19585654	Homo sapiens	GATA6	NM_005257	Homo sapiens	hsa-miR-181d
17597072	Homo sapiens	ADCY6	NM_015270	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	ADCY6	NM_015270	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	ADCY6	NM_015270	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	ADCY6	NM_015270	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	ADCY6	NM_015270	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	ADCY6	NM_015270	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	MITF	NM_198159	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	MITF	NM_198159	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	MITF	NM_198159	Homo sapiens	hsa-miR-182
17597072	Homo sapiens	MITF	NM_198159	Homo sapiens	hsa-miR-182
19782699	Homo sapiens	RARG	NM_000966	Homo sapiens	hsa-miR-182
19502786	Homo sapiens	IGF-IR	NM_000875	Homo sapiens	hsa-miR-182
18840437	Homo sapiens	EZR	NM_001111077	Homo sapiens	hsa-miR-183
18840437	Homo sapiens	KRTAP3-2	NM_031959	Homo sapiens	hsa-miR-183
18840437	Homo sapiens	RUNX1T1	NM_175636	Homo sapiens	hsa-miR-183
20028871	Homo sapiens	FOXO1	NM_002015	Homo sapiens	hsa-miR-183
19647520	Homo sapiens	BTRC	NM_033637	Homo sapiens	hsa-miR-183
20409325	Homo sapiens	AKT2	NM_001626	Homo sapiens	hsa-miR-184
19286996	Homo sapiens	NFAT1	NM_012340	Homo sapiens	hsa-miR-184
19688090	Homo sapiens	CCNE1	NM_001238	Homo sapiens	hsa-miR-185
19688090	Homo sapiens	CDK6	NM_001259	Homo sapiens	hsa-miR-185
19688090	Homo sapiens	AKT1	NM_001014431	Homo sapiens	hsa-miR-185
19688090	Homo sapiens	HMGA2	NM_003483	Homo sapiens	hsa-miR-185
19688090	Homo sapiens	CORO2B	NM_006091	Homo sapiens	hsa-miR-185
18682393	Homo sapiens	P2RX7	NM_002562	Homo sapiens	hsa-mir-186
20028871	Homo sapiens	FOXO1	NM_002015	Homo sapiens	hsa-miR-186
20305691	Homo sapiens	CTGF	NM_001901	Homo sapiens	hsa-miR-18a
20299512	Homo sapiens	THBS1	NM_003246	Homo sapiens	hsa-miR-18a
20299512	Homo sapiens	BIM	NM_138621	Homo sapiens	hsa-miR-18a
20080637	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-18a
20080637	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-18a
19372139	Homo sapiens	KRAS	NM_033360	Homo sapiens	hsa-miR-18a
19088023	Homo sapiens	DHFR	NM_000791	Homo sapiens	hsa-miR-192
20813867	Homo sapiens	WNK1	NM_014823 	Homo sapiens	hsa-miR-192
21511813	Homo sapiens	RB1	NM_000321	Homo sapiens	hsa-miR-192
18381414	Homo sapiens	E2F6	NM_198256	Homo sapiens	hsa-miR-193a-3p
18381414	Homo sapiens	PTK2	NM_005607	Homo sapiens	hsa-miR-193a-3p
18381414	Homo sapiens	MCL1	NM_182763	Homo sapiens	hsa-miR-193a-3p
19701247	Homo sapiens	PLAU	NM_002658	Homo sapiens	hsa-miR-193b
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-193b
18701644	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-195
19441017	Homo sapiens	E2F3	NM_001949	Homo sapiens	hsa-miR-195
19441017	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-195
19441017	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-195
19441017	Homo sapiens	CDK6	NM_001259	Homo sapiens	hsa-miR-195
19441017	Homo sapiens	CDK6	NM_001259	Homo sapiens	hsa-miR-195
15105502	Homo sapiens	HOXB8	NM_024016	Homo sapiens	hsa-miR-196a
15105502	Homo sapiens	HOXC8	NM_022658	Homo sapiens	hsa-miR-196a
15105502	Homo sapiens	HOXD8	NM_019558	Homo sapiens	hsa-miR-196a
15105502	Homo sapiens	HOXA7	NM_006896	Homo sapiens	hsa-miR-196a
15105502	Homo sapiens	HOXA7	NM_006896	Homo sapiens	hsa-miR-196a
15105502	Homo sapiens	HOXA7	NM_006896	Homo sapiens	hsa-miR-196a
15105502	Homo sapiens	HOXA7	NM_006896	Homo sapiens	hsa-miR-196a
18408758	Homo sapiens	IKBKB	NM_001556	Homo sapiens	hsa-miR-196a
18408758	Homo sapiens	IKBKB	NM_001556	Homo sapiens	hsa-miR-196a
18408758	Homo sapiens	IKBKB	NM_001556	Homo sapiens	hsa-miR-196a
17150553	Homo sapiens	HOXB8	NM_024016	Homo sapiens	hsa-miR-196a
18663355	Homo sapiens	ANXA1	NM_000700	Homo sapiens	hsa-miR-196a
19063684	Homo sapiens	HOXC8	NM_022658	Homo sapiens	hsa-miR-196a
19342367	Homo sapiens	KRT5	NM_000424	Homo sapiens	hsa-miR-196a
19342367	Homo sapiens	SPRR2C	NG_005086	Homo sapiens	hsa-miR-196a
19342367	Homo sapiens	S100A9	NM_002965	Homo sapiens	hsa-miR-196a
19671678	Homo sapiens	FUS1	NM_007275	Homo sapiens	hsa-miR-197
19011087	Homo sapiens	LIF	NM_002309	Homo sapiens	hsa-miR-199a
0	Homo sapiens	KRT7	NM_005556	Homo sapiens	hsa-miR-199a
20501828	Homo sapiens	mTOR	NM_004958	Homo sapiens	hsa-miR-199a-3p
20194722	Homo sapiens	FLAP	NM_001629	Homo sapiens	hsa-miR-199a-5p
15131085	Homo sapiens	LAMC2	NM_005562	Homo sapiens	hsa-miR-199b-5p
19900756	Homo sapiens	SET	NM_001122821	Homo sapiens	hsa-miR-199b-5p
21102440	Homo sapiens	Dyrk1a	NM_001396	Homo sapiens	hsa-miR-199b-5p
21317930	Homo sapiens	Axl	NM_001699	Homo sapiens	hsa-miR-199b-5p
18758459	Homo sapiens	ATXN1	NM_001128164	Homo sapiens	hsa-miR-19a
18728182	Homo sapiens	BCL2L11	NM_207002	Homo sapiens	hsa-miR-19a
18728182	Homo sapiens	SOCS1	NM_003745	Homo sapiens	hsa-miR-19a
14697198	Homo sapiens	PTEN	NM_000314	Homo sapiens	hsa-miR-19a
14697198	Homo sapiens	PTEN	NM_000314	Homo sapiens	hsa-miR-19a
14697198	Homo sapiens	PTEN	NM_000314	Homo sapiens	hsa-miR-19a
20305691	Homo sapiens	CTGF	NM_001901	Homo sapiens	hsa-miR-19a
20299512	Homo sapiens	THBS1	NM_003246	Homo sapiens	hsa-miR-19a
20299512	Homo sapiens	BIM	NM_138621	Homo sapiens	hsa-miR-19a
20080637	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-19a
19885849	Homo sapiens	NR4A2	NM_006186	Homo sapiens	hsa-miR-19a
19885849	Homo sapiens	ERBB4	NM_005235	Homo sapiens	hsa-miR-19a
20133739	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-19a
19390056	Homo sapiens	BMPRII	NM_001204	Homo sapiens	hsa-miR-19a
19390056	Homo sapiens	BMPRII	NM_001204	Homo sapiens	hsa-miR-19a
21271217	Homo sapiens	TNF-α	NM_000594	Homo sapiens	hsa-miR-19a
18728182	Homo sapiens	BCL2L11	NM_207002	Homo sapiens	hsa-miR-19b
18728182	Homo sapiens	SOCS1	NM_003745	Homo sapiens	hsa-miR-19b
20305691	Homo sapiens	CTGF	NM_001901	Homo sapiens	hsa-miR-19b
19706389	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-19b
20435064	Homo sapiens	FMR1	NM_002024 	Homo sapiens	hsa-miR-19b
18381893	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200
18381893	Homo sapiens	ZEB2	NM_014795	Homo sapiens	hsa-miR-200
18376396	Homo sapiens	ZEB2	NM_014795	Homo sapiens	hsa-miR-200a
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200a
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200a
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200a
20037478	Homo sapiens	ZEB2	NM_014795	Homo sapiens	hsa-miR-200a
20005803	Homo sapiens	FOG2	NM_012082	Homo sapiens	hsa-miR-200a
20005803	Homo sapiens	ERBB2IP	NM_018695	Homo sapiens	hsa-miR-200a
20005803	Homo sapiens	BAP1	NM_004656	Homo sapiens	hsa-miR-200a
20005803	Homo sapiens	KLHL20	NM_014458	Homo sapiens	hsa-miR-200a
20005803	Homo sapiens	PTPRD	NM_002839	Homo sapiens	hsa-miR-200a
20005803	Homo sapiens	ELMO2	NM_133171	Homo sapiens	hsa-miR-200a
20005803	Homo sapiens	WDR37	NM_014023	Homo sapiens	hsa-miR-200a
19703993	Homo sapiens	CTNNBIP1	NM_001904	Homo sapiens	hsa-miR-200a
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200b
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200b
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200b
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200b
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200b
18376396	Homo sapiens	ZEB2	NM_014795	Homo sapiens	hsa-miR-200b
17923093	Homo sapiens	RERE	NM_012102	Homo sapiens	hsa-miR-200b
20037478	Homo sapiens	ZEB2	NM_014795	Homo sapiens	hsa-miR-200b
20005803	Homo sapiens	FOG2	NM_012082	Homo sapiens	hsa-miR-200b
20005803	Homo sapiens	ERBB2IP	NM_018695	Homo sapiens	hsa-miR-200b
20005803	Homo sapiens	BAP1	NM_004656	Homo sapiens	hsa-miR-200b
20005803	Homo sapiens	KLHL20	NM_014458	Homo sapiens	hsa-miR-200b
20005803	Homo sapiens	PTPRD	NM_002839	Homo sapiens	hsa-miR-200b
20005803	Homo sapiens	ELMO2	NM_133171	Homo sapiens	hsa-miR-200b
20005803	Homo sapiens	WDR37	NM_014023	Homo sapiens	hsa-miR-200b
19671845	Homo sapiens	ERRFI1	NM_018948	Homo sapiens	hsa-miR-200b
19801681	Homo sapiens	WAVE3	NM_006646	Homo sapiens	hsa-miR-200b
21725369	Homo sapiens	BMI1	NM_005180	Homo sapiens	hsa-miR-200b
20005803	Homo sapiens	FOG2	NM_012082	Homo sapiens	hsa-miR-200c
20005803	Homo sapiens	ERBB2IP	NM_018695	Homo sapiens	hsa-miR-200c
20005803	Homo sapiens	BAP1	NM_004656	Homo sapiens	hsa-miR-200c
20005803	Homo sapiens	KLHL20	NM_014458	Homo sapiens	hsa-miR-200c
20005803	Homo sapiens	PTPRD	NM_002839	Homo sapiens	hsa-miR-200c
20005803	Homo sapiens	ELMO2	NM_133171	Homo sapiens	hsa-miR-200c
20005803	Homo sapiens	WDR37	NM_014023	Homo sapiens	hsa-miR-200c
18483486	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200c
18483486	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200c
19671845	Homo sapiens	ERRFI1	NM_018948	Homo sapiens	hsa-miR-200c
19502803	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-200c
21224847	Homo sapiens	JAG1	NM_000214	Homo sapiens	hsa-miR-200c
17622355	Homo sapiens	SOCS3	NM_003955	Homo sapiens	hsa-miR-203
18483491	Homo sapiens	TP63	NM_003722	Homo sapiens	hsa-miR-203
18538733	Homo sapiens	ABL1	NM_007313	Homo sapiens	hsa-miR-203
18922924	Homo sapiens	SPDEF	NM_012391	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	CTSC	NM_001814	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	MMP3	NM_002422	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	MMP9	NM_004994	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	BMP1	NM_001199	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	CDH11	NM_001797	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	ARPC1B	NM_005720	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	ITGB4	NM_000213	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	SHC1	NM_183001	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	EFNB1	NM_004429	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	CDC25B	NM_021873	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	AURKB	NM_004217	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	ERF	NM_006494	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	HOXB7	NM_004502	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	SOX4	NM_003107	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	HMGA2	NM_003483	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	ATP2B1	NM_001682	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	FBN2	NM_001999	Homo sapiens	hsa-miR-204
20369013	Homo sapiens	SPARC	NM_003118	Homo sapiens	hsa-miR-204
18376396	Homo sapiens	ZEB2	NM_014795	Homo sapiens	hsa-miR-205
18376396	Homo sapiens	ZEB1	NM_030751	Homo sapiens	hsa-miR-205
18320040	Homo sapiens	VEGFA	NM_003376	Homo sapiens	hsa-miR-205
19033458	Homo sapiens	INPPL1	NM_001567	Homo sapiens	hsa-miR-205
19238171	Homo sapiens	VEGFA	NM_001025367	Homo sapiens	hsa-miR-205
19238171	Homo sapiens	ERBB3	NM_001982	Homo sapiens	hsa-miR-205
19244118	Homo sapiens	ZEB2	NM_014795	Homo sapiens	hsa-miR-205
19244118	Homo sapiens	PRKCE	NM_005400	Homo sapiens	hsa-miR-205
19276373	Homo sapiens	ERBB3	NM_001982	Homo sapiens	hsa-miR-205
20065103	Homo sapiens	MED1	NM_004774	Homo sapiens	hsa-miR-205
20065103	Homo sapiens	MED1	NM_004774	Homo sapiens	hsa-miR-205
20065103	Homo sapiens	MED1	NM_004774	Homo sapiens	hsa-miR-205
18155131	Homo sapiens	GJA1	NM_000165	Homo sapiens	hsa-miR-206
17855557	Homo sapiens	TAC1	NM_003182	Homo sapiens	hsa-miR-206
17312270	Homo sapiens	ESR1	NM_001122742	Homo sapiens	hsa-miR-206
17312270	Homo sapiens	ESR1	NM_001122742	Homo sapiens	hsa-miR-206
19710019	Homo sapiens	MET	NM_000245	Homo sapiens	hsa-miR-206
19710019	Homo sapiens	MET	NM_000245	Homo sapiens	hsa-miR-206
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-206
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-206
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-206
19684618	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-206
15944709	Homo sapiens	E2F1	NM_005225	Homo sapiens	hsa-miR-20a
17589498	Homo sapiens	RUNX1	NM_001754	Homo sapiens	hsa-miR-20a
18695042	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-20a
20406904	Homo sapiens	IL-8	NM_000584	Homo sapiens	hsa-miR-20a
20299512	Homo sapiens	JAK1	NM_002227	Homo sapiens	hsa-miR-20a
20299512	Homo sapiens	BIM	NM_138621	Homo sapiens	hsa-miR-20a
19666108	Homo sapiens	BCL2	NM_000633	Homo sapiens	hsa-miR-20a
19666108	Homo sapiens	MEF2D	NM_005920	Homo sapiens	hsa-miR-20a
19666108	Homo sapiens	MAP3K12	NM_006301	Homo sapiens	hsa-miR-20a
19823025	Homo sapiens	CCND1	NM_053056	Homo sapiens	hsa-miR-20a
19390056	Homo sapiens	BMPRII	NM_001204	Homo sapiens	hsa-miR-20a
19390056	Homo sapiens	BMPRII	NM_001204	Homo sapiens	hsa-miR-20a
18320040	Homo sapiens	VEGFA	NM_003376	Homo sapiens	hsa-miR-20a
18025036	Homo sapiens	E2F1	NM_005225	Homo sapiens	hsa-miR-20a
19706389	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-20b
18320040	Homo sapiens	VEGFA	NM_003376	Homo sapiens	hsa-miR-20b
18829576	Homo sapiens	JMY	NM_152405	Homo sapiens	hsa-miR-21
18829576	Homo sapiens	TGFBR2	NM_001024847	Homo sapiens	hsa-miR-21
11829576	Homo sapiens	TGFBR3	NM_003243	Homo sapiens	hsa-miR-21
11829576	Homo sapiens	HNRNPK	NM_031263	Homo sapiens	hsa-miR-21
18829576	Homo sapiens	HNRNPK	NM_031263	Homo sapiens	hsa-miR-21
11829576	Homo sapiens	tp63	NM_001114982	Homo sapiens	hsa-miR-21
18829576	Homo sapiens	APAF1	NM_181869	Homo sapiens	hsa-miR-21
11829576	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-21
11829576	Homo sapiens	TOPORS	NM_005802	Homo sapiens	hsa-miR-21
18829576	Homo sapiens	DAXX	NM_001141970	Homo sapiens	hsa-miR-21
18829576	Homo sapiens	TP53BP2	NM_001031685	Homo sapiens	hsa-miR-21
11829576	Homo sapiens	PPIF	NM_005729	Homo sapiens	hsa-miR-21
18850008	Homo sapiens	PDCD4	NM_145341	Homo sapiens	hsa-miR-21
